time,node_id,x,P(Pa),P(MPa),v,T(C),visc(cSt),rho
130.500000,17,17346.938776,3958447.633508,3.958448,0.933069,39.968620,31.434913,834.866416
130.500000,18,18367.346939,3897204.328641,3.897204,0.933069,39.960535,31.434913,834.835083
130.500000,19,19387.755102,3835963.389910,3.835963,0.933069,39.967755,31.434913,834.793133
130.500000,20,20408.163265,3774725.542052,3.774726,0.933069,39.961483,31.434913,834.760549
130.500000,21,21428.571429,3713490.003412,3.713490,0.933069,39.966746,31.434913,834.719963
130.500000,22,22448.979592,3652257.586159,3.652258,0.933069,39.962511,31.434913,834.685972
130.500000,23,23469.387755,3591027.467947,3.591027,0.933069,39.965711,31.434913,834.646824
130.500000,24,24489.795918,3529800.462196,3.529800,0.933069,39.963519,31.434913,834.611421
130.500000,25,25510.204082,3468575.778107,3.468576,0.933069,39.964733,31.434913,834.573658
130.500000,26,26530.612245,3407354.170576,3.407354,0.933069,39.964440,31.434913,834.536944
130.500000,27,27551.020408,3346134.929038,3.346135,0.933069,39.963867,31.434913,834.500428
130.500000,28,28571.428571,3284918.711045,3.284919,0.933069,39.965231,31.434913,834.462571
130.500000,29,29591.836735,3223704.916352,3.223705,0.933069,39.963145,31.434913,834.427111
130.500000,30,30612.244898,3162494.082756,3.162494,0.933069,39.965868,31.434913,834.388318
130.500000,31,31632.653061,3101285.735998,3.101286,0.933069,39.962583,31.434913,834.353695
130.500000,32,32653.061224,3040080.284336,3.040080,0.933069,39.966341,31.434913,834.314192
130.500000,33,33673.469388,2978877.384218,2.978877,0.933069,39.962186,31.434913,834.280179
130.500000,34,34693.877551,2917677.314014,2.917677,0.933069,39.966652,31.434913,834.240191
130.500000,35,35714.285714,2856479.857493,2.856480,0.933069,39.961946,31.434913,834.206567
130.500000,36,36734.693878,2795285.169642,2.795285,0.933069,39.966811,31.434913,834.166308
130.500000,37,37755.102041,2734093.152420,2.734093,0.933069,39.961851,31.434913,834.132867
130.500000,38,38775.510204,2672903.848698,2.672904,0.933069,39.966833,31.434913,834.092534
130.500000,39,39795.918367,2611717.265677,2.611717,0.933069,39.961884,31.434913,834.059091
130.500000,40,40816.326531,2550533.348419,2.550533,0.933069,39.966737,31.434913,834.018855
130.500000,41,41836.734694,2489352.194076,2.489352,0.933069,39.962025,31.434913,833.985253
130.500000,42,42857.142857,2428173.665883,2.428174,0.933069,39.966542,31.434913,833.945256
130.500000,43,43877.551020,2366997.934513,2.366998,0.933069,39.962254,31.434913,833.911367
130.500000,44,44897.959184,2305824.797997,2.305825,0.933069,39.966271,31.434913,833.871725
130.500000,45,45918.367347,2244654.483948,2.244654,0.933069,39.962550,31.434913,833.837448
130.500000,46,46938.775510,2183486.741688,2.183487,0.933069,39.965942,31.434913,833.798245
130.500000,47,47959.183673,2122321.839729,2.122322,0.933069,39.962894,31.434913,833.763509
130.500000,48,48979.591837,2061159.494389,2.061159,0.933069,39.965576,31.434913,833.724805
130.500000,49,50000.000000,2000000.000000,2.000000,0.933069,39.963265,31.434913,833.689564
135.500000,0,0.000000,5000000.000000,5.000000,0.933060,40.000000,31.434913,835.473157
135.500000,1,1020.408163,4938713.755714,4.938714,0.933060,39.934505,31.434913,835.481646
135.500000,2,2040.816327,4877424.044597,4.877424,0.933060,39.984494,31.434913,835.409932
135.500000,3,3061.224490,4816142.241340,4.816142,0.933060,39.947524,31.434913,835.398615
135.500000,4,4081.632653,4754858.832720,4.754859,0.933060,39.973649,31.434913,835.343483
135.500000,5,5102.040816,4693581.696457,4.693582,0.933060,39.956451,31.434913,835.318440
135.500000,6,6122.448980,4632304.383849,4.632304,0.933060,39.966384,31.434913,835.274559
135.500000,7,7142.857143,4571032.098108,4.571032,0.933060,39.962259,31.434913,835.240445
135.500000,8,8163.265306,4509760.713942,4.509761,0.933060,39.961823,31.434913,835.203771
135.500000,9,9183.673469,4448493.426546,4.448493,0.933060,39.965737,31.434913,835.164081
135.500000,10,10204.081633,4387227.836106,4.387228,0.933060,39.959258,31.434913,835.131610
135.500000,11,11224.489796,4325965.665011,4.325966,0.933060,39.967516,31.434913,835.088910
135.500000,12,12244.897959,4264705.761147,4.264706,0.933060,39.958126,31.434913,835.058466
135.500000,13,13265.306122,4203448.799380,4.203449,0.933060,39.968098,31.434913,835.014584
135.500000,14,14285.714286,4142194.497827,4.142194,0.933060,39.957983,31.434913,834.984649
135.500000,15,15306.122449,4080942.817637,4.080943,0.933060,39.967875,31.434913,834.940830
135.500000,16,16326.530612,4019694.052981,4.019694,0.933060,39.958484,31.434913,834.910397
135.500000,17,17346.938776,3958447.709440,3.958448,0.933060,39.967148,31.434913,834.867438
135.500000,18,18367.346939,3897204.431740,3.897204,0.933060,39.959366,31.434913,834.835895
135.500000,19,19387.755102,3835963.465895,3.835963,0.933060,39.966146,31.434913,834.794250
135.500000,20,20408.163265,3774725.637858,3.774726,0.933060,39.960433,31.434913,834.761278
135.500000,21,21428.571429,3713490.079401,3.713490,0.933060,39.965037,31.434913,834.721149
135.500000,22,22448.979592,3652257.673931,3.652258,0.933060,39.961541,31.434913,834.686645
135.500000,23,23469.387755,3591027.543399,3.591028,0.933060,39.963941,31.434913,834.648052
135.500000,24,24489.795918,3529800.541493,3.529801,0.933060,39.962591,31.434913,834.612066
135.500000,25,25510.204082,3468575.852126,3.468576,0.933060,39.962940,31.434913,834.574903
135.500000,26,26530.612245,3407354.241156,3.407354,0.933060,39.963517,31.434913,834.537585
135.500000,27,27551.020408,3346135.000513,3.346135,0.933060,39.962084,31.434913,834.501665
135.500000,28,28571.428571,3284918.772812,3.284919,0.933060,39.964283,31.434913,834.463229
135.500000,29,29591.836735,3223704.984079,3.223705,0.933060,39.961401,31.434913,834.428321
135.500000,30,30612.244898,3162494.135717,3.162494,0.933060,39.964868,31.434913,834.389012
135.500000,31,31632.653061,3101285.798762,3.101286,0.933060,39.960901,31.434913,834.354863
135.500000,32,32653.061224,3040080.328555,3.040080,0.933060,39.965270,31.434913,834.314935
135.500000,33,33673.469388,2978877.440840,2.978877,0.933060,39.960581,31.434913,834.281292
135.500000,34,34693.877551,2917677.349592,2.917677,0.933060,39.965497,31.434913,834.240992
135.500000,35,35714.285714,2856479.906933,2.856480,0.933060,39.960428,31.434913,834.207619
135.500000,36,36734.693878,2795285.196802,2.795285,0.933060,39.965566,31.434913,834.167172
135.500000,37,37755.102041,2734093.193926,2.734093,0.933060,39.960425,31.434913,834.133855
135.500000,38,38775.510204,2672903.867857,2.672904,0.933060,39.965495,31.434913,834.093461
135.500000,39,39795.918367,2611717.298820,2.611717,0.933060,39.960550,31.434913,834.060016
135.500000,40,40816.326531,2550533.360146,2.550533,0.933060,39.965310,31.434913,834.019844
135.500000,41,41836.734694,2489352.218734,2.489352,0.933060,39.960777,31.434913,833.986118
135.500000,42,42857.142857,2428173.670949,2.428174,0.933060,39.965032,31.434913,833.946303
135.500000,43,43877.551020,2366997.951056,2.366998,0.933060,39.961084,31.434913,833.912178
135.500000,44,44897.959184,2305824.797656,2.305825,0.933060,39.964688,31.434913,833.872821
135.500000,45,45918.367347,2244654.493496,2.244654,0.933060,39.961447,31.434913,833.838213
135.500000,46,46938.775510,2183486.737755,2.183487,0.933060,39.964299,31.434913,833.799384
135.500000,47,47959.183673,2122321.843900,2.122322,0.933060,39.961844,31.434913,833.764237
135.500000,48,48979.591837,2061159.488629,2.061159,0.933060,39.963886,31.434913,833.725976
135.500000,49,50000.000000,2000000.000000,2.000000,0.933060,39.962255,31.434913,833.690264
140.500000,0,0.000000,5000000.000000,5.000000,0.933051,40.000000,31.434913,835.473157
140.500000,1,1020.408163,4938713.994174,4.938714,0.933051,39.932401,31.434913,835.483108
140.500000,2,2040.816327,4877424.095571,4.877424,0.933051,39.983424,31.434913,835.410675
140.500000,3,3061.224490,4816142.423564,4.816142,0.933051,39.946221,31.434913,835.399520
140.500000,4,4081.632653,4754858.917247,4.754859,0.933051,39.972003,31.434913,835.344626
140.500000,5,5102.040816,4693581.838790,4.693582,0.933051,39.955538,31.434913,835.319074
140.500000,6,6122.448980,4632304.489060,4.632304,0.933051,39.964498,31.434913,835.275869
140.500000,7,7142.857143,4571032.213433,4.571032,0.933051,39.961465,31.434913,835.240996
140.500000,8,8163.265306,4509760.830732,4.509761,0.933051,39.959913,31.434913,835.205097
140.500000,9,9183.673469,4448493.524903,4.448494,0.933051,39.964893,31.434913,835.164668
140.500000,10,10204.081633,4387227.958168,4.387228,0.933051,39.957453,31.434913,835.132863
140.500000,11,11224.489796,4325965.753827,4.325966,0.933051,39.966529,31.434913,835.089596
140.500000,12,12244.897959,4264705.883970,4.264706,0.933051,39.956489,31.434913,835.059602
140.500000,13,13265.306122,4203448.883618,4.203449,0.933051,39.966928,31.434913,835.015396
140.500000,14,14285.714286,4142194.618014,4.142195,0.933051,39.956533,31.434913,834.985655
140.500000,15,15306.122449,4080942.900222,4.080943,0.933051,39.966520,31.434913,834.941770
140.500000,16,16326.530612,4019694.168034,4.019694,0.933051,39.957211,31.434913,834.911281
140.500000,17,17346.938776,3958447.791888,3.958448,0.933051,39.965629,31.434913,834.868492
140.500000,18,18367.346939,3897204.540014,3.897205,0.933051,39.958240,31.434913,834.836676
140.500000,19,19387.755102,3835963.548786,3.835964,0.933050,39.964498,31.434913,834.795393
140.500000,20,20408.163265,3774725.738366,3.774726,0.933050,39.959415,31.434913,834.761984
140.500000,21,21428.571429,3713490.162582,3.713490,0.933050,39.963301,31.434913,834.722354
140.500000,22,22448.979592,3652257.766071,3.652258,0.933050,39.960591,31.434913,834.687304
140.500000,23,23469.387755,3591027.626139,3.591028,0.933050,39.962158,31.434913,834.649289
140.500000,24,24489.795918,3529800.624914,3.529801,0.933050,39.961667,31.434913,834.612706
140.500000,25,25510.204082,3468575.933341,3.468576,0.933050,39.961149,31.434913,834.576145
140.500000,26,26530.612245,3407354.315706,3.407354,0.933050,39.962584,31.434913,834.538233
140.500000,27,27551.020408,3346135.078925,3.346135,0.933050,39.960319,31.434913,834.502889
140.500000,28,28571.428571,3284918.838456,3.284919,0.933050,39.963308,31.434913,834.463906
140.500000,29,29591.836735,3223705.058330,3.223705,0.933050,39.959690,31.434913,834.429508
140.500000,30,30612.244898,3162494.192515,3.162494,0.933050,39.963828,31.434913,834.389733
140.500000,31,31632.653061,3101285.867554,3.101286,0.933050,39.959264,31.434913,834.355998
140.500000,32,32653.061224,3040080.376675,3.040080,0.933050,39.964149,31.434913,834.315712
140.500000,33,33673.469388,2978877.503014,2.978878,0.933050,39.959031,31.434913,834.282367
140.500000,34,34693.877551,2917677.389242,2.917677,0.933050,39.964284,31.434913,834.241833
140.500000,35,35714.285714,2856479.961437,2.856480,0.933050,39.958973,31.434913,834.208628
140.500000,36,36734.693878,2795285.228174,2.795285,0.933050,39.964257,31.434913,834.168079
140.500000,37,37755.102041,2734093.239903,2.734093,0.933050,39.959065,31.434913,834.134798
140.500000,38,38775.510204,2672903.891297,2.672904,0.933050,39.964093,31.434913,834.094434
140.500000,39,39795.918367,2611717.335892,2.611717,0.933050,39.959280,31.434913,834.060896
140.500000,40,40816.326531,2550533.376417,2.550533,0.933050,39.963820,31.434913,834.020877
140.500000,41,41836.734694,2489352.247176,2.489352,0.933050,39.959590,31.434913,833.986941
140.500000,42,42857.142857,2428173.681222,2.428174,0.933050,39.963465,31.434913,833.947389
140.500000,43,43877.551020,2366997.971588,2.366998,0.933050,39.959968,31.434913,833.912952
140.500000,44,44897.959184,2305824.803146,2.305825,0.933050,39.963056,31.434913,833.873953
140.500000,45,45918.367347,2244654.506843,2.244655,0.933050,39.960389,31.434913,833.838946
140.500000,46,46938.775510,2183486.739328,2.183487,0.933050,39.962617,31.434913,833.800550
140.500000,47,47959.183673,2122321.850498,2.122322,0.933050,39.960828,31.434913,833.764941
140.500000,48,48979.591837,2061159.486677,2.061159,0.933050,39.962168,31.434913,833.727166
140.500000,49,50000.000000,2000000.000000,2.000000,0.933050,39.961266,31.434913,833.690949
145.500000,0,0.000000,5000000.000000,5.000000,0.933042,40.000000,31.434913,835.473157
145.500000,1,1020.408163,4938714.241465,4.938714,0.933042,39.930316,31.434913,835.484556
145.500000,2,2040.816327,4877424.152879,4.877424,0.933042,39.982326,31.434913,835.411438
145.500000,3,3061.224490,4816142.613908,4.816143,0.933042,39.944948,31.434913,835.400404
145.500000,4,4081.632653,4754859.012129,4.754859,0.933041,39.970330,31.434913,835.345788
145.500000,5,5102.040816,4693581.989347,4.693582,0.933041,39.954645,31.434913,835.319694
145.500000,6,6122.448980,4632304.606417,4.632305,0.933041,39.962602,31.434913,835.277186
145.500000,7,7142.857143,4571032.336882,4.571032,0.933041,39.960672,31.434913,835.241547
145.500000,8,8163.265306,4509760.959301,4.509761,0.933041,39.958013,31.434913,835.206416
145.500000,9,9183.673469,4448493.630518,4.448494,0.933041,39.964029,31.434913,835.165267
145.500000,10,10204.081633,4387228.089933,4.387228,0.933041,39.955675,31.434913,835.134097
145.500000,11,11224.489796,4325965.848404,4.325966,0.933041,39.965506,31.434913,835.090306
145.500000,12,12244.897959,4264706.013644,4.264706,0.933041,39.954892,31.434913,835.060710
145.500000,13,13265.306122,4203448.972140,4.203449,0.933041,39.965714,31.434913,835.016239
145.500000,14,14285.714286,4142194.742432,4.142195,0.933041,39.955130,31.434913,834.986629
145.500000,15,15306.122449,4080942.986170,4.080943,0.933041,39.965118,31.434913,834.942743
145.500000,16,16326.530612,4019694.285421,4.019694,0.933041,39.955983,31.434913,834.912133
145.500000,17,17346.938776,3958447.877318,3.958448,0.933041,39.964067,31.434913,834.869576
145.500000,18,18367.346939,3897204.649335,3.897205,0.933041,39.957153,31.434913,834.837431
145.500000,19,19387.755102,3835963.634463,3.835964,0.933041,39.962816,31.434913,834.796561
145.500000,20,20408.163265,3774725.838961,3.774726,0.933041,39.958426,31.434913,834.762670
145.500000,21,21428.571429,3713490.248302,3.713490,0.933041,39.961544,31.434913,834.723573
145.500000,22,22448.979592,3652257.857591,3.652258,0.933041,39.959654,31.434913,834.687954
145.500000,23,23469.387755,3591027.711141,3.591028,0.933041,39.960370,31.434913,834.650530
145.500000,24,24489.795918,3529800.707332,3.529801,0.933041,39.960741,31.434913,834.613349
145.500000,25,25510.204082,3468576.016606,3.468576,0.933041,39.959369,31.434913,834.577380
145.500000,26,26530.612245,3407354.389231,3.407354,0.933041,39.961632,31.434913,834.538893
145.500000,27,27551.020408,3346135.159286,3.346135,0.933041,39.958580,31.434913,834.504096
145.500000,28,28571.428571,3284918.903374,3.284919,0.933041,39.962301,31.434913,834.464604
145.500000,29,29591.836735,3223705.134503,3.223705,0.933041,39.958017,31.434913,834.430668
145.500000,30,30612.244898,3162494.249092,3.162494,0.933041,39.962744,31.434913,834.390485
145.500000,31,31632.653061,3101285.938267,3.101286,0.933041,39.957676,31.434913,834.357099
145.500000,32,32653.061224,3040080.425241,3.040080,0.933041,39.962974,31.434913,834.316527
145.500000,33,33673.469388,2978877.567245,2.978878,0.933041,39.957538,31.434913,834.283402
145.500000,34,34693.877551,2917677.430357,2.917677,0.933041,39.963012,31.434913,834.242715
145.500000,35,35714.285714,2856480.018611,2.856480,0.933041,39.957578,31.434913,834.209595
145.500000,36,36734.693878,2795285.262668,2.795285,0.933041,39.962887,31.434913,834.169029
145.500000,37,37755.102041,2734093.289835,2.734093,0.933041,39.957766,31.434913,834.135699
145.500000,38,38775.510204,2672903.920059,2.672904,0.933041,39.962630,31.434913,834.095448
145.500000,39,39795.918367,2611717.378509,2.611717,0.933041,39.958069,31.434913,834.061736
145.500000,40,40816.326531,2550533.400069,2.550533,0.933041,39.962274,31.434913,834.021948
145.500000,41,41836.734694,2489352.282238,2.489352,0.933041,39.958456,31.434913,833.987727
145.500000,42,42857.142857,2428173.699938,2.428174,0.933041,39.961849,31.434913,833.948510
145.500000,43,43877.551020,2366997.998617,2.366998,0.933041,39.958897,31.434913,833.913694
145.500000,44,44897.959184,2305824.816715,2.305825,0.933041,39.961385,31.434913,833.875111
145.500000,45,45918.367347,2244654.525265,2.244655,0.933041,39.959364,31.434913,833.839657
145.500000,46,46938.775510,2183486.747357,2.183487,0.933041,39.960906,31.434913,833.801735
145.500000,47,47959.183673,2122321.859836,2.122322,0.933041,39.959834,31.434913,833.765630
145.500000,48,48979.591837,2061159.488783,2.061159,0.933041,39.960436,31.434913,833.728367
145.500000,49,50000.000000,2000000.000000,2.000000,0.933041,39.960285,31.434913,833.691629
150.500000,0,0.000000,5000000.000000,5.000000,0.933032,40.000000,31.434913,835.473157
150.500000,1,1020.408163,4938714.496338,4.938714,0.933032,39.928251,31.434913,835.485990
150.500000,2,2040.816327,4877424.214338,4.877424,0.933032,39.981200,31.434913,835.412220
150.500000,3,3061.224490,4816142.809021,4.816143,0.933032,39.943704,31.434913,835.401268
